,author_id,label,author_name
4017,438451,0,Ebbe Nielsen
4018,438454,0,Edmond Lau
4019,438457,0,Mavis K. Lee
4020,438458,0,B. T. Luong
4021,438462,0,K. S. Wong
4022,438467,0,Chyuan Shiun Lin
4023,438468,0,Pierre Colignon
4024,438482,0,Roger MacNicol
4025,438496,0,H. G. Meder
4026,438499,0,Herbert S. Meltzer
4027,438500,0,H. Yasuura
4028,438502,0,Sagit Zohar
4029,438514,0,M. Muraszkiewicz
4030,438520,0,L. O. Brooks
4031,438527,0,M. C. White
4032,438529,0,Kenneth Omahen
4033,438530,0,Frode Aschim
4034,438531,0,D. N. Kamber
4035,438532,0,Raghunath Othayoth
4036,438542,0,Blake Patterson
4037,438544,0,Michael Picard
4038,438547,0,John M. Stephens
4039,438548,0,Amy Pogue
4040,438567,0,Naveen Reddy
4041,438572,0,Janet E. Somers
4042,438586,0,Lucia C. Sekino
4043,438587,0,P. Wolberg
4044,438613,0,Jung-Hee Song
4045,438618,0,B. Sreenath
4046,438633,0,Yoshiki Fukui
4047,438634,0,M. F. Colinas
4048,438643,0,M. Theys
4049,438647,0,Tetsuo Toh
4050,438650,0,Neal Palmer
4051,438654,0,P. Cotton
4052,438659,0,Michael J. Rothman
4053,438668,0,Sandra B. Salazar
4054,438693,0,Harish D
4055,438694,0,Pooja Darera
4056,438695,0,Laurynas Biveinis
